run_id,lambda,track_file_name,resolved_track_path,status,message,row_count,transition_count,used_count,downhill_count,uphill_count,observed_acceptance,mean_uphill_delta,median_uphill_delta,max_probability_error,probability_valid,initial_params_match,best_cost_error,initial_temp,min_temp,cooling_rate,perturbation,gen_seed
266,8,track_csv/jasminum-remote/results/266.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/266.csv,ok,,2758,2757,100,50,50,1,0.0462927784079,0.0396959916683,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
267,8.5,track_csv/jasminum-remote/results/267.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/267.csv,ok,,2758,2757,100,49,51,1,0.0375034159247,0.0318938825883,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
268,9,track_csv/jasminum-remote/results/268.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/268.csv,ok,,2758,2757,100,49,51,1,0.0479598893145,0.0350943460033,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
269,9.5,track_csv/jasminum-remote/results/269.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/269.csv,ok,,2758,2757,100,50,50,1,0.047717441941,0.0380529998362,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
270,10,track_csv/jasminum-remote/results/270.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/270.csv,ok,,2758,2757,100,52,48,1,0.0484950931445,0.0397072332462,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
271,8,track_csv/jasminum-remote/results/271.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/271.csv,ok,,2758,2757,100,49,51,1,0.108594544037,0.0753904398068,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
272,8.5,track_csv/jasminum-remote/results/272.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/272.csv,ok,,2758,2757,100,56,44,1,0.0476601242432,0.0472204328062,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
273,9,track_csv/jasminum-remote/results/273.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/273.csv,ok,,2758,2757,100,46,54,1,0.0399204980554,0.0380955828984,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
274,9.5,track_csv/jasminum-remote/results/274.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/274.csv,ok,,2758,2757,100,51,49,1,0.0421960032596,0.0336401958039,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
275,10,track_csv/jasminum-remote/results/275.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/275.csv,ok,,2758,2757,100,48,52,1,0.0516728253543,0.0395771125798,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
276,8,track_csv/jasminum-remote/results/276.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/276.csv,ok,,2758,2757,100,51,49,1,0.0985707054309,0.0709488886316,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
277,8.5,track_csv/jasminum-remote/results/277.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/277.csv,ok,,2758,2757,100,51,49,1,0.0593813061639,0.0434499946868,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
278,9,track_csv/jasminum-remote/results/278.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/278.csv,ok,,2758,2757,100,49,51,1,0.451308266394,0.0363761954439,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
279,9.5,track_csv/jasminum-remote/results/279.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/279.csv,ok,,2758,2757,100,48,52,1,0.0604471701355,0.0497502817815,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
280,10,track_csv/jasminum-remote/results/280.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/280.csv,ok,,2758,2757,100,57,43,1,0.0304218243484,0.0240390891857,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
321,12.5,track_csv/jasminum-remote/results/321.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/321.csv,ok,,2758,2757,100,58,42,1,0.112404709019,0.0795471576565,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
322,15,track_csv/jasminum-remote/results/322.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/322.csv,ok,,2758,2757,100,47,53,1,0.0369927341602,0.0332352257488,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
323,17.5,track_csv/jasminum-remote/results/323.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/323.csv,ok,,2758,2757,100,50,50,1,0.118482617688,0.098164192305,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
324,20,track_csv/jasminum-remote/results/324.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/324.csv,ok,,2758,2757,100,49,51,1,0.030560542339,0.0251295649063,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
325,12.5,track_csv/jasminum-remote/results/325.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/325.csv,ok,,2758,2757,100,52,48,1,0.0504058070634,0.0379231544137,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
326,15,track_csv/jasminum-remote/results/326.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/326.csv,ok,,2758,2757,100,48,52,1,0.0867947413727,0.0594621699375,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
327,17.5,track_csv/jasminum-remote/results/327.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/327.csv,ok,,2758,2757,100,52,48,1,0.0620378799166,0.0558191129062,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
328,20,track_csv/jasminum-remote/results/328.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/328.csv,ok,,2758,2757,100,48,52,1,0.0488121660521,0.0309495388801,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
329,12.5,track_csv/jasminum-remote/results/329.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/329.csv,ok,,2758,2757,100,49,51,1,0.065470910107,0.0460057360338,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
330,15,track_csv/jasminum-remote/results/330.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/330.csv,ok,,2758,2757,100,45,55,1,0.0480100039967,0.0315662824708,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
331,17.5,track_csv/jasminum-remote/results/331.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/331.csv,ok,,2758,2757,100,52,48,1,0.479966969144,0.0365891136211,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
332,20,track_csv/jasminum-remote/results/332.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/332.csv,ok,,2758,2757,100,52,48,1,0.0646790290407,0.0547169741273,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
333,12.5,track_csv/jasminum-remote/results/333.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/333.csv,ok,,2758,2757,100,51,49,1,0.0651077406262,0.0489377086616,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
334,15,track_csv/jasminum-remote/results/334.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/334.csv,ok,,2758,2757,100,45,55,1,0.0278459632536,0.0199744363196,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
335,17.5,track_csv/jasminum-remote/results/335.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/335.csv,ok,,2758,2757,100,49,51,1,0.033605897104,0.0248361405812,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
336,20,track_csv/jasminum-remote/results/336.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/336.csv,ok,,2758,2757,100,49,51,1,0.0425143011567,0.036990571765,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
337,12.5,track_csv/jasminum-remote/results/337.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/337.csv,ok,,2758,2757,100,50,50,1,0.0922105798566,0.0538935702814,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
338,15,track_csv/jasminum-remote/results/338.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/338.csv,ok,,2758,2757,100,52,48,1,0.0563992451156,0.0405622838341,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
339,17.5,track_csv/jasminum-remote/results/339.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/339.csv,ok,,2758,2757,100,52,48,1,0.0543228837566,0.0404717481479,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
340,20,track_csv/jasminum-remote/results/340.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/340.csv,ok,,2758,2757,100,47,53,1,0.0503448323235,0.0388879194601,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
341,12.5,track_csv/jasminum-remote/results/341.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/341.csv,ok,,2758,2757,100,55,45,1,0.0733028408557,0.0600034156211,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
342,15,track_csv/jasminum-remote/results/342.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/342.csv,ok,,2758,2757,100,48,52,1,0.0505708163104,0.0351284049475,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
343,17.5,track_csv/jasminum-remote/results/343.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/343.csv,ok,,2758,2757,100,48,52,1,0.053065631061,0.0387976730822,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
344,20,track_csv/jasminum-remote/results/344.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/344.csv,ok,,2758,2757,100,52,48,1,0.128670901819,0.0514368742649,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
345,12.5,track_csv/jasminum-remote/results/345.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/345.csv,ok,,2758,2757,100,52,48,1,0.117503176521,0.079593946611,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
346,15,track_csv/jasminum-remote/results/346.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/346.csv,ok,,2758,2757,100,55,45,1,0.0800466415232,0.0627747367272,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
347,17.5,track_csv/jasminum-remote/results/347.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/347.csv,ok,,2758,2757,100,46,54,1,0.0775435176508,0.0542636361781,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
348,20,track_csv/jasminum-remote/results/348.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/348.csv,ok,,2758,2757,100,45,55,1,0.051952050063,0.0417263434792,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
349,12.5,track_csv/jasminum-remote/results/349.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/349.csv,ok,,2758,2757,100,47,53,1,0.0401528740933,0.0306801936263,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
350,15,track_csv/jasminum-remote/results/350.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/350.csv,ok,,2758,2757,100,52,48,1,0.120593963841,0.0690146064181,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
351,17.5,track_csv/jasminum-remote/results/351.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/351.csv,ok,,2758,2757,100,46,54,1,0.0471653869816,0.0363470333261,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
352,20,track_csv/jasminum-remote/results/352.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/352.csv,ok,,2758,2757,100,53,47,1,0.0590549245617,0.0488141614564,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
353,12.5,track_csv/jasminum-remote/results/353.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/353.csv,ok,,2758,2757,100,45,55,1,0.0464803323024,0.0384589210178,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
354,15,track_csv/jasminum-remote/results/354.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/354.csv,ok,,2758,2757,100,48,52,1,0.133397071305,0.0639626725579,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
355,17.5,track_csv/jasminum-remote/results/355.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/355.csv,ok,,2758,2757,100,48,52,1,0.073053687257,0.0519281221059,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
356,20,track_csv/jasminum-remote/results/356.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/356.csv,ok,,2758,2757,100,53,47,1,0.0513966149425,0.0376617090877,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
357,12.5,track_csv/jasminum-remote/results/357.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/357.csv,ok,,2758,2757,100,47,53,1,0.0577328090466,0.0427758513726,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
358,15,track_csv/jasminum-remote/results/358.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/358.csv,ok,,2758,2757,100,51,49,1,0.0649443264335,0.0491094191281,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
359,17.5,track_csv/jasminum-remote/results/359.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/359.csv,ok,,2758,2757,100,59,41,1,0.083425455729,0.0730299573841,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
360,20,track_csv/jasminum-remote/results/360.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/360.csv,ok,,2758,2757,100,45,55,1,0.0400184233767,0.0289685350531,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
361,22.5,track_csv/jasminum-remote/results/361.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/361.csv,ok,,2758,2757,100,50,50,1,0.0427881331233,0.0375136562516,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
362,25,track_csv/jasminum-remote/results/362.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/362.csv,ok,,2758,2757,100,47,53,1,0.0790529706712,0.0698654969829,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
363,30,track_csv/jasminum-remote/results/363.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/363.csv,ok,,2758,2757,100,49,51,1,0.142337577731,0.119784801488,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
364,35,track_csv/jasminum-remote/results/364.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/364.csv,ok,,2758,2757,100,51,49,1,0.0596857615225,0.0449101099758,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
365,40,track_csv/jasminum-remote/results/365.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/365.csv,ok,,2758,2757,100,47,53,1,0.136439380999,0.103226043263,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
366,45,track_csv/jasminum-remote/results/366.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/366.csv,ok,,2758,2757,100,55,45,1,0.0844469170631,0.0663204950519,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
367,50,track_csv/jasminum-remote/results/367.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/367.csv,ok,,2758,2757,100,56,44,1,0.0771755537732,0.0571815245945,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
368,22.5,track_csv/jasminum-remote/results/368.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/368.csv,ok,,2758,2757,100,49,51,1,0.0532650444956,0.0425110301764,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
369,25,track_csv/jasminum-remote/results/369.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/369.csv,ok,,2758,2757,100,51,49,1,0.0909855714696,0.0759142273898,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
370,30,track_csv/jasminum-remote/results/370.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/370.csv,ok,,2758,2757,100,52,48,1,0.0715256256241,0.0617884484093,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
371,35,track_csv/jasminum-remote/results/371.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/371.csv,ok,,2758,2757,100,47,53,1,0.0423728585721,0.0368978201337,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
372,40,track_csv/jasminum-remote/results/372.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/372.csv,ok,,2758,2757,100,43,57,1,0.134071942077,0.103951333881,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
373,45,track_csv/jasminum-remote/results/373.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/373.csv,ok,,2758,2757,100,46,54,1,0.0636171671611,0.0534418183728,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
374,50,track_csv/jasminum-remote/results/374.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/374.csv,ok,,2758,2757,100,49,51,1,0.035852251229,0.0310441037851,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
375,22.5,track_csv/jasminum-remote/results/375.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/375.csv,ok,,2758,2757,100,49,51,1,0.16973717742,0.0424662218481,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
376,25,track_csv/jasminum-remote/results/376.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/376.csv,ok,,2758,2757,100,44,56,1,0.102854169963,0.0914734189976,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
377,30,track_csv/jasminum-remote/results/377.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/377.csv,ok,,2758,2757,100,51,49,1,0.199315833915,0.0378663688726,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
378,35,track_csv/jasminum-remote/results/378.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/378.csv,ok,,2758,2757,100,57,43,1,0.0568568235015,0.0365835679536,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
379,40,track_csv/jasminum-remote/results/379.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/379.csv,ok,,2758,2757,100,51,49,1,0.0559442822216,0.0478612538387,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
380,45,track_csv/jasminum-remote/results/380.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/380.csv,ok,,2758,2757,100,46,54,1,0.087744224641,0.067949517348,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
381,50,track_csv/jasminum-remote/results/381.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/381.csv,ok,,2758,2757,100,46,54,1,0.0648461958847,0.0509217963487,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
382,22.5,track_csv/jasminum-remote/results/382.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/382.csv,ok,,2758,2757,100,50,50,1,0.0446962488284,0.0412329804437,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
383,25,track_csv/jasminum-remote/results/383.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/383.csv,ok,,2758,2757,100,49,51,1,0.0640147228393,0.0439182352566,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
384,30,track_csv/jasminum-remote/results/384.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/384.csv,ok,,2758,2757,100,53,47,1,0.0499224911315,0.0338729279282,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
385,35,track_csv/jasminum-remote/results/385.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/385.csv,ok,,2758,2757,100,49,51,1,0.0896582615979,0.0547085165798,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
386,40,track_csv/jasminum-remote/results/386.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/386.csv,ok,,2758,2757,100,50,50,1,0.097697352363,0.0617163045011,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
387,45,track_csv/jasminum-remote/results/387.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/387.csv,ok,,2758,2757,100,46,54,1,0.0661585351755,0.0545659983033,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
388,50,track_csv/jasminum-remote/results/388.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/388.csv,ok,,2758,2757,100,47,53,1,0.0437316174177,0.028749810797,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
389,22.5,track_csv/jasminum-remote/results/389.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/389.csv,ok,,2758,2757,100,48,52,1,0.101692850721,0.0633087688625,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
390,25,track_csv/jasminum-remote/results/390.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/390.csv,ok,,2758,2757,100,50,50,1,0.116105343427,0.0713046292992,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
391,30,track_csv/jasminum-remote/results/391.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/391.csv,ok,,2758,2757,100,43,57,1,0.0671296435746,0.0406611774139,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
392,35,track_csv/jasminum-remote/results/392.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/392.csv,ok,,2758,2757,100,55,45,1,0.0547228684167,0.0496471872087,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
393,40,track_csv/jasminum-remote/results/393.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/393.csv,ok,,2758,2757,100,51,49,1,0.0802385679539,0.0689168277042,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
394,45,track_csv/jasminum-remote/results/394.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/394.csv,ok,,2758,2757,100,45,55,1,0.0777172071645,0.0708962402081,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
395,50,track_csv/jasminum-remote/results/395.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/395.csv,ok,,2758,2757,100,48,52,1,0.0774371063882,0.0723980563574,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
396,22.5,track_csv/jasminum-remote/results/396.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/396.csv,ok,,2758,2757,100,46,54,1,0.074016085955,0.0539179056839,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
