run_id,lambda,target_acceptance,empirical_t0,paper_t0,used_count,downhill_fraction,mean_uphill_delta,observed_acceptance,status,track_file_name
199,7,0.9,0.445252688175,0.488112798864,100,0.51,0.111415969483,1,ok,track_csv/jasminum-remote/results/199.csv
199,7,0.95,0.991702291631,1.03516939452,100,0.51,0.111415969483,1,ok,track_csv/jasminum-remote/results/199.csv
199,7,0.99,5.35960386112,5.40348307814,100,0.51,0.111415969483,1,ok,track_csv/jasminum-remote/results/199.csv
200,7.5,0.8,0.0813470287185,0.0974889180021,100,0.5,0.0497998373487,1,ok,track_csv/jasminum-remote/results/200.csv
200,7.5,0.85,0.122929893623,0.139622471931,100,0.5,0.0497998373487,1,ok,track_csv/jasminum-remote/results/200.csv
200,7.5,0.9,0.205985089972,0.223173992954,100,0.5,0.0497998373487,1,ok,track_csv/jasminum-remote/results/200.csv
200,7.5,0.95,0.455028511041,0.472661290976,100,0.5,0.0497998373487,1,ok,track_csv/jasminum-remote/results/200.csv
200,7.5,0.99,2.44705646501,2.46500810837,100,0.5,0.0497998373487,1,ok,track_csv/jasminum-remote/results/200.csv
201,5.5,0.8,0.093463333912,0.11901939783,100,0.53,0.0659737299745,1,ok,track_csv/jasminum-remote/results/201.csv
201,5.5,0.85,0.145656629792,0.171622586309,100,0.53,0.0659737299745,1,ok,track_csv/jasminum-remote/results/201.csv
201,5.5,0.9,0.24942462826,0.275775679148,100,0.53,0.0659737299745,1,ok,track_csv/jasminum-remote/results/201.csv
201,5.5,0.95,0.559845977462,0.586547944447,100,0.53,0.0659737299745,1,ok,track_csv/jasminum-remote/results/201.csv
201,5.5,0.99,3.04070593831,3.06766020768,100,0.53,0.0659737299745,1,ok,track_csv/jasminum-remote/results/201.csv
202,6,0.8,0.125913145333,0.155846246686,100,0.48,0.0756645708261,1,ok,track_csv/jasminum-remote/results/202.csv
202,6,0.85,0.192006173341,0.22232980722,100,0.48,0.0756645708261,1,ok,track_csv/jasminum-remote/results/202.csv
202,6,0.9,0.323667886033,0.354277839497,100,0.48,0.0756645708261,1,ok,track_csv/jasminum-remote/results/202.csv
202,6,0.95,0.717627183333,0.748441910211,100,0.48,0.0756645708261,1,ok,track_csv/jasminum-remote/results/202.csv
202,6,0.99,3.86567065038,3.89660295989,100,0.48,0.0756645708261,1,ok,track_csv/jasminum-remote/results/202.csv
203,6.5,0.8,0.0855307230197,0.228299686157,100,0.51,0.119748771455,1,ok,track_csv/jasminum-remote/results/203.csv
203,6.5,0.85,0.135510896214,0.327666080208,100,0.51,0.119748771455,1,ok,track_csv/jasminum-remote/results/203.csv
203,6.5,0.9,0.24130637515,0.52461876216,100,0.51,0.119748771455,1,ok,track_csv/jasminum-remote/results/203.csv
203,6.5,0.95,0.611064550006,1.11258972852,100,0.51,0.119748771455,1,ok,track_csv/jasminum-remote/results/203.csv
203,6.5,0.99,5.00304131255,5.80760965582,100,0.51,0.119748771455,1,ok,track_csv/jasminum-remote/results/203.csv
204,7,0.8,0.0864010234406,0.103771240121,100,0.49,0.0516613110783,1,ok,track_csv/jasminum-remote/results/204.csv
204,7,0.85,0.130770496382,0.148321326947,100,0.49,0.0516613110783,1,ok,track_csv/jasminum-remote/results/204.csv
204,7,0.9,0.219028972774,0.23670317063,100,0.49,0.0516613110783,1,ok,track_csv/jasminum-remote/results/204.csv
204,7,0.95,0.482915783638,0.500670576856,100,0.49,0.0516613110783,1,ok,track_csv/jasminum-remote/results/204.csv
204,7,0.99,2.59101494676,2.60881095754,100,0.49,0.0516613110783,1,ok,track_csv/jasminum-remote/results/204.csv
205,7.5,0.8,0.133647330786,0.155903928996,100,0.45,0.0704662566394,1,ok,track_csv/jasminum-remote/results/205.csv
205,7.5,0.85,0.198630082653,0.221276278949,100,0.45,0.0704662566394,1,ok,track_csv/jasminum-remote/results/205.csv
205,7.5,0.9,0.328162679222,0.351153697241,100,0.45,0.0704662566394,1,ok,track_csv/jasminum-remote/results/205.csv
205,7.5,0.95,0.716040116487,0.739336100132,100,0.45,0.0704662566394,1,ok,track_csv/jasminum-remote/results/205.csv
205,7.5,0.99,3.81678914468,3.84030323786,100,0.45,0.0704662566394,1,ok,track_csv/jasminum-remote/results/205.csv
206,5.5,0.8,0.0721890711739,0.0859470038141,100,0.46,0.0397611056054,1,ok,track_csv/jasminum-remote/results/206.csv
206,5.5,0.85,0.108556025062,0.122183062851,100,0.46,0.0397611056054,1,ok,track_csv/jasminum-remote/results/206.csv
206,5.5,0.9,0.180659335005,0.1941513203,100,0.46,0.0397611056054,1,ok,track_csv/jasminum-remote/results/206.csv
206,5.5,0.95,0.39585789624,0.409217493542,100,0.46,0.0397611056054,1,ok,track_csv/jasminum-remote/results/206.csv
206,5.5,0.99,2.11389953517,2.12715721526,100,0.46,0.0397611056054,1,ok,track_csv/jasminum-remote/results/206.csv
207,6,0.8,0.0750948446992,0.0867916542331,100,0.49,0.0432082207277,1,ok,track_csv/jasminum-remote/results/207.csv
207,6,0.85,0.112295456471,0.124052225922,100,0.49,0.0432082207277,1,ok,track_csv/jasminum-remote/results/207.csv
207,6,0.9,0.18618194919,0.19797257619,100,0.49,0.0432082207277,1,ok,track_csv/jasminum-remote/results/207.csv
207,6,0.95,0.406941566576,0.418748273032,100,0.49,0.0432082207277,1,ok,track_csv/jasminum-remote/results/207.csv
207,6,0.99,2.17013335255,2.18194384419,100,0.49,0.0432082207277,1,ok,track_csv/jasminum-remote/results/207.csv
208,6.5,0.8,0.116468343795,0.13653188118,100,0.44,0.0603242568357,1,ok,track_csv/jasminum-remote/results/208.csv
208,6.5,0.85,0.173334527531,0.193483640963,100,0.44,0.0603242568357,1,ok,track_csv/jasminum-remote/results/208.csv
208,6.5,0.9,0.286420833204,0.306665480151,100,0.44,0.0603242568357,1,ok,track_csv/jasminum-remote/results/208.csv
208,6.5,0.95,0.624655910636,0.644999459174,100,0.44,0.0603242568357,1,ok,track_csv/jasminum-remote/results/208.csv
208,6.5,0.99,3.32748352187,3.34790567546,100,0.44,0.0603242568357,1,ok,track_csv/jasminum-remote/results/208.csv
209,7,0.8,0.0639881230055,0.0779952947158,100,0.5,0.039841995074,1,ok,track_csv/jasminum-remote/results/209.csv
209,7,0.85,0.0971858231688,0.111703935898,100,0.5,0.039841995074,1,ok,track_csv/jasminum-remote/results/209.csv
209,7,0.9,0.163569019083,0.178548718255,100,0.5,0.039841995074,1,ok,track_csv/jasminum-remote/results/209.csv
209,7,0.95,0.362763300228,0.378149203478,100,0.5,0.039841995074,1,ok,track_csv/jasminum-remote/results/209.csv
209,7,0.99,1.9564410815,1.97211168027,100,0.5,0.039841995074,1,ok,track_csv/jasminum-remote/results/209.csv
210,7.5,0.8,0.117033065703,0.160292109463,100,0.53,0.0888516371244,1,ok,track_csv/jasminum-remote/results/210.csv
210,7.5,0.85,0.186846575731,0.231136662532,100,0.53,0.0888516371244,1,ok,track_csv/jasminum-remote/results/210.csv
210,7.5,0.9,0.326500903271,0.371407234074,100,0.53,0.0888516371244,1,ok,track_csv/jasminum-remote/results/210.csv
210,7.5,0.95,0.74471783534,0.789946924878,100,0.53,0.0888516371244,1,ok,track_csv/jasminum-remote/results/210.csv
210,7.5,0.99,4.08609991269,4.13144188905,100,0.53,0.0888516371244,1,ok,track_csv/jasminum-remote/results/210.csv
211,5.5,0.8,0.165575328985,0.221946719548,100,0.54,0.126630559692,1,ok,track_csv/jasminum-remote/results/211.csv
211,5.5,0.85,0.264084211896,0.320864600599,100,0.54,0.126630559692,1,ok,track_csv/jasminum-remote/results/211.csv
211,5.5,0.9,0.459877548787,0.516601215197,100,0.54,0.126630559692,1,ok,track_csv/jasminum-remote/results/211.csv
211,5.5,0.95,1.04404906038,1.10047186274,100,0.54,0.126630559692,1,ok,track_csv/jasminum-remote/results/211.csv
211,5.5,0.99,5.7053660615,5.76145853442,100,0.54,0.126630559692,1,ok,track_csv/jasminum-remote/results/211.csv
212,6,0.8,0.0429668436225,0.0508143969749,100,0.5,0.025957296031,1,ok,track_csv/jasminum-remote/results/212.csv
212,6,0.85,0.0648813601232,0.0727757765778,100,0.5,0.025957296031,1,ok,track_csv/jasminum-remote/results/212.csv
212,6,0.9,0.108374694781,0.116325548635,100,0.5,0.025957296031,1,ok,track_csv/jasminum-remote/results/212.csv
212,6,0.95,0.238354386225,0.246366448274,100,0.5,0.025957296031,1,ok,track_csv/jasminum-remote/results/212.csv
212,6,0.99,1.27678030228,1.28484245319,100,0.5,0.025957296031,1,ok,track_csv/jasminum-remote/results/212.csv
213,6.5,0.8,0.151780670715,0.19886724202,100,0.5,0.101586482951,1,ok,track_csv/jasminum-remote/results/213.csv
213,6.5,0.85,0.236264435714,0.284815305022,100,0.5,0.101586482951,1,ok,track_csv/jasminum-remote/results/213.csv
213,6.5,0.9,0.405528236078,0.455251708388,100,0.5,0.101586482951,1,ok,track_csv/jasminum-remote/results/213.csv
213,6.5,0.95,0.913530457907,0.96417981933,100,0.5,0.101586482951,1,ok,track_csv/jasminum-remote/results/213.csv
213,6.5,0.99,4.97711864418,5.02835988043,100,0.5,0.101586482951,1,ok,track_csv/jasminum-remote/results/213.csv
214,7,0.8,0.0527682325909,0.0677422079475,100,0.51,0.0355324455932,1,ok,track_csv/jasminum-remote/results/214.csv
214,7,0.85,0.0820722140809,0.0972266940721,100,0.51,0.0355324455932,1,ok,track_csv/jasminum-remote/results/214.csv
214,7,0.9,0.140423872824,0.155667464452,100,0.51,0.0355324455932,1,ok,track_csv/jasminum-remote/results/214.csv
214,7,0.95,0.314860519505,0.330133107139,100,0.51,0.0355324455932,1,ok,track_csv/jasminum-remote/results/214.csv
214,7,0.99,1.70799537776,1.72326255723,100,0.51,0.0355324455932,1,ok,track_csv/jasminum-remote/results/214.csv
215,7.5,0.8,0.0587185359464,0.0815760979332,100,0.53,0.0452185068614,1,ok,track_csv/jasminum-remote/results/215.csv
215,7.5,0.85,0.0941598049877,0.117630412887,100,0.53,0.0452185068614,1,ok,track_csv/jasminum-remote/results/215.csv
215,7.5,0.9,0.16516525567,0.189017120065,100,0.53,0.0452185068614,1,ok,track_csv/jasminum-remote/results/215.csv
215,7.5,0.95,0.377955045279,0.402020959869,100,0.53,0.0452185068614,1,ok,track_csv/jasminum-remote/results/215.csv
215,7.5,0.99,2.07842652054,2.1025795298,100,0.53,0.0452185068614,1,ok,track_csv/jasminum-remote/results/215.csv
216,5.5,0.8,0.147373840787,0.179072592339,100,0.49,0.0891492179106,1,ok,track_csv/jasminum-remote/results/216.csv
216,5.5,0.85,0.222262800234,0.255950343125,100,0.49,0.0891492179106,1,ok,track_csv/jasminum-remote/results/216.csv
216,5.5,0.9,0.372773166117,0.408466260306,100,0.49,0.0891492179106,1,ok,track_csv/jasminum-remote/results/216.csv
216,5.5,0.95,0.826341169384,0.863980983562,100,0.49,0.0891492179106,1,ok,track_csv/jasminum-remote/results/216.csv
216,5.5,0.99,4.46277810206,4.50188838972,100,0.49,0.0891492179106,1,ok,track_csv/jasminum-remote/results/216.csv
217,6,0.8,0.106259535807,0.142576330825,100,0.5,0.0728316431279,1,ok,track_csv/jasminum-remote/results/217.csv
217,6,0.85,0.16674154233,0.204196129741,100,0.5,0.0728316431279,1,ok,track_csv/jasminum-remote/results/217.csv
217,6,0.9,0.288009093968,0.32638919072,100,0.5,0.0728316431279,1,ok,track_csv/jasminum-remote/results/217.csv
217,6,0.95,0.652155527631,0.691261263038,100,0.5,0.0728316431279,1,ok,track_csv/jasminum-remote/results/217.csv
217,6,0.99,3.56548462772,3.6050437193,100,0.5,0.0728316431279,1,ok,track_csv/jasminum-remote/results/217.csv
218,6.5,0.8,0.130714066431,0.166251017031,100,0.5,0.0849252794765,1,ok,track_csv/jasminum-remote/results/218.csv
218,6.5,0.85,0.201987989707,0.238102734492,100,0.5,0.0849252794765,1,ok,track_csv/jasminum-remote/results/218.csv
218,6.5,0.9,0.344035910584,0.380585855949,100,0.5,0.0849252794765,1,ok,track_csv/jasminum-remote/results/218.csv
218,6.5,0.95,0.769181751989,0.806044645342,100,0.5,0.0849252794765,1,ok,track_csv/jasminum-remote/results/218.csv
218,6.5,0.99,4.16661721642,4.20365835834,100,0.5,0.0849252794765,1,ok,track_csv/jasminum-remote/results/218.csv
219,7,0.8,0.0794137344352,0.0914460929068,100,0.46,0.042305113569,1,ok,track_csv/jasminum-remote/results/219.csv
219,7,0.85,0.117958178176,0.130000619234,100,0.46,0.042305113569,1,ok,track_csv/jasminum-remote/results/219.csv
219,7,0.9,0.194526517196,0.206573573089,100,0.46,0.042305113569,1,ok,track_csv/jasminum-remote/results/219.csv
219,7,0.95,0.423353653524,0.435400180028,100,0.46,0.042305113569,1,ok,track_csv/jasminum-remote/results/219.csv
219,7,0.99,2.25121481361,2.26325767859,100,0.46,0.042305113569,1,ok,track_csv/jasminum-remote/results/219.csv
220,7.5,0.8,0.084416203922,0.0970475178584,100,0.52,0.0523082725305,1,ok,track_csv/jasminum-remote/results/220.csv
220,7.5,0.85,0.126990896927,0.13960284763,100,0.52,0.0523082725305,1,ok,track_csv/jasminum-remote/results/220.csv
220,7.5,0.9,0.211314394802,0.223908164511,100,0.52,0.0523082725305,1,ok,track_csv/jasminum-remote/results/220.csv
220,7.5,0.95,0.462950192163,0.475525880299,100,0.52,0.0523082725305,1,ok,track_csv/jasminum-remote/results/220.csv
220,7.5,0.99,2.47199015867,2.48455117359,100,0.52,0.0523082725305,1,ok,track_csv/jasminum-remote/results/220.csv
221,5.5,0.8,0.0908914027887,0.10813286864,100,0.46,0.0500248085285,1,ok,track_csv/jasminum-remote/results/221.csv
221,5.5,0.85,0.136295008925,0.15372269537,100,0.46,0.0500248085285,1,ok,track_csv/jasminum-remote/results/221.csv
221,5.5,0.9,0.226704336174,0.244268424525,100,0.46,0.0500248085285,1,ok,track_csv/jasminum-remote/results/221.csv
221,5.5,0.95,0.497188908405,0.514850541737,100,0.46,0.0500248085285,1,ok,track_csv/jasminum-remote/results/221.csv
221,5.5,0.99,2.65853166419,2.6762493342,100,0.46,0.0500248085285,1,ok,track_csv/jasminum-remote/results/221.csv
222,6,0.8,0.0647813193023,0.078553422875,100,0.48,0.0381383007622,1,ok,track_csv/jasminum-remote/results/222.csv
222,6,0.85,0.0983522335165,0.11206408711,100,0.48,0.0381383007622,1,ok,track_csv/jasminum-remote/results/222.csv
222,6,0.9,0.164936318678,0.178571749613,100,0.48,0.0381383007622,1,ok,track_csv/jasminum-remote/results/222.csv
222,6,0.95,0.363696688681,0.377247929421,100,0.48,0.0381383007622,1,ok,track_csv/jasminum-remote/results/222.csv
222,6,0.99,1.95057911347,1.96406077524,100,0.48,0.0381383007622,1,ok,track_csv/jasminum-remote/results/222.csv
223,6.5,0.8,0.159569256867,0.184367159449,100,0.51,0.0967050862496,1,ok,track_csv/jasminum-remote/results/223.csv
223,6.5,0.85,0.240078532852,0.264612122218,100,0.51,0.0967050862496,1,ok,track_csv/jasminum-remote/results/223.csv
223,6.5,0.9,0.399336193878,0.423664493811,100,0.51,0.0967050862496,1,ok,track_csv/jasminum-remote/results/223.csv
223,6.5,0.95,0.874325538014,0.898490100152,100,0.51,0.0967050862496,1,ok,track_csv/jasminum-remote/results/223.csv
223,6.5,0.99,4.66597490608,4.69003051845,100,0.51,0.0967050862496,1,ok,track_csv/jasminum-remote/results/223.csv
224,7,0.8,0.0768698255701,0.0955595523703,100,0.47,0.0452746206054,1,ok,track_csv/jasminum-remote/results/224.csv
224,7,0.85,0.116922502541,0.136080064997,100,0.47,0.0452746206054,1,ok,track_csv/jasminum-remote/results/224.csv
224,7,0.9,0.196931344068,0.216529873812,100,0.47,0.0452746206054,1,ok,track_csv/jasminum-remote/results/224.csv
224,7,0.95,0.436900748235,0.456899870697,100,0.47,0.0452746206054,1,ok,track_csv/jasminum-remote/results/224.csv
224,7,0.99,2.35655934465,2.37684571557,100,0.47,0.0452746206054,1,ok,track_csv/jasminum-remote/results/224.csv
225,7.5,0.8,0.0521794950576,0.0735050626256,100,0.5,0.0375482694657,1,ok,track_csv/jasminum-remote/results/225.csv
225,7.5,0.85,0.0828754956718,0.105273078762,100,0.5,0.0375482694657,1,ok,track_csv/jasminum-remote/results/225.csv
225,7.5,0.9,0.145005232658,0.168269570169,100,0.5,0.0375482694657,1,ok,track_csv/jasminum-remote/results/225.csv
225,7.5,0.95,0.33246072234,0.356378945483,100,0.5,0.0375482694657,1,ok,track_csv/jasminum-remote/results/225.csv
225,7.5,0.99,1.8342718284,1.85857612426,100,0.5,0.0375482694657,1,ok,track_csv/jasminum-remote/results/225.csv
226,5.5,0.8,0.109631262784,0.129834113996,100,0.49,0.0646364112434,1,ok,track_csv/jasminum-remote/results/226.csv
226,5.5,0.85,0.165222771245,0.185573267201,100,0.49,0.0646364112434,1,ok,track_csv/jasminum-remote/results/226.csv
226,5.5,0.9,0.275726320169,0.296152830041,100,0.49,0.0646364112434,1,ok,track_csv/jasminum-remote/results/226.csv
226,5.5,0.95,0.605960780322,0.626417499433,100,0.49,0.0646364112434,1,ok,track_csv/jasminum-remote/results/226.csv
226,5.5,0.99,3.24357321655,3.26403210426,100,0.49,0.0646364112434,1,ok,track_csv/jasminum-remote/results/226.csv
227,6,0.8,0.129851405143,0.163109538836,100,0.54,0.0930613087499,1,ok,track_csv/jasminum-remote/results/227.csv
227,6,0.85,0.202542939414,0.235804688346,100,0.54,0.0930613087499,1,ok,track_csv/jasminum-remote/results/227.csv
227,6,0.9,0.346497598021,0.379652315405,100,0.54,0.0930613087499,1,ok,track_csv/jasminum-remote/results/227.csv
227,6,0.95,0.775748215161,0.808741207791,100,0.54,0.0930613087499,1,ok,track_csv/jasminum-remote/results/227.csv
227,6,0.99,4.20127473773,4.23411910067,100,0.54,0.0930613087499,1,ok,track_csv/jasminum-remote/results/227.csv
228,6.5,0.8,0.140138776363,0.165905188595,100,0.47,0.0786032822863,1,ok,track_csv/jasminum-remote/results/228.csv
228,6.5,0.85,0.210881534526,0.236254652595,100,0.47,0.0786032822863,1,ok,track_csv/jasminum-remote/results/228.csv
228,6.5,0.9,0.350915011132,0.375927143443,100,0.47,0.0786032822863,1,ok,track_csv/jasminum-remote/results/228.csv
228,6.5,0.95,0.768561668078,0.793244184772,100,0.47,0.0786032822863,1,ok,track_csv/jasminum-remote/results/228.csv
228,6.5,0.99,4.10210798605,4.1265475499,100,0.47,0.0786032822863,1,ok,track_csv/jasminum-remote/results/228.csv
229,7,0.8,0.0605514026268,0.0810509057481,100,0.56,0.0491278558857,1,ok,track_csv/jasminum-remote/results/229.csv
229,7,0.85,0.0970768931467,0.117842614648,100,0.56,0.0491278558857,1,ok,track_csv/jasminum-remote/results/229.csv
229,7,0.9,0.169691301852,0.190544256305,100,0.56,0.0491278558857,1,ok,track_csv/jasminum-remote/results/229.csv
229,7,0.95,0.386434177202,0.407267474044,100,0.56,0.0491278558857,1,ok,track_csv/jasminum-remote/results/229.csv
229,7,0.99,2.11619532309,2.13696761305,100,0.56,0.0491278558857,1,ok,track_csv/jasminum-remote/results/229.csv
230,7.5,0.8,0.0708658702731,0.0916322115429,100,0.5,0.0468080816184,1,ok,track_csv/jasminum-remote/results/230.csv
230,7.5,0.85,0.110722041345,0.131234566414,100,0.5,0.0468080816184,1,ok,track_csv/jasminum-remote/results/230.csv
230,7.5,0.9,0.189505784347,0.209766678637,100,0.5,0.0468080816184,1,ok,track_csv/jasminum-remote/results/230.csv
230,7.5,0.95,0.424243637807,0.444265874424,100,0.5,0.0468080816184,1,ok,track_csv/jasminum-remote/results/230.csv
230,7.5,0.99,2.29707843233,2.31692123648,100,0.5,0.0468080816184,1,ok,track_csv/jasminum-remote/results/230.csv
231,8,0.8,0.122773086988,0.144985603941,100,0.51,0.076048496793,1,ok,track_csv/jasminum-remote/results/231.csv
231,8,0.85,0.185700844819,0.208089924825,100,0.51,0.076048496793,1,ok,track_csv/jasminum-remote/results/231.csv
231,8,0.9,0.310655489293,0.333168079865,100,0.51,0.076048496793,1,ok,track_csv/jasminum-remote/results/231.csv
231,8,0.95,0.683973879863,0.706569055981,100,0.51,0.076048496793,1,ok,track_csv/jasminum-remote/results/231.csv
231,8,0.99,3.66558302939,3.68822142324,100,0.51,0.076048496793,1,ok,track_csv/jasminum-remote/results/231.csv
232,8.5,0.8,0.0771891613882,0.0997116152719,100,0.47,0.047241803037,1,ok,track_csv/jasminum-remote/results/232.csv
232,8.5,0.85,0.118475109895,0.141992744321,100,0.47,0.047241803037,1,ok,track_csv/jasminum-remote/results/232.csv
232,8.5,0.9,0.201558567159,0.225938097624,100,0.47,0.047241803037,1,ok,track_csv/jasminum-remote/results/232.csv
232,8.5,0.95,0.451646528157,0.476752171757,100,0.47,0.047241803037,1,ok,track_csv/jasminum-remote/results/232.csv
232,8.5,0.99,2.45452631865,2.48011967064,100,0.47,0.047241803037,1,ok,track_csv/jasminum-remote/results/232.csv
233,9,0.8,0.0892281674346,0.10617168394,100,0.47,0.0503024824852,1,ok,track_csv/jasminum-remote/results/233.csv
233,9,0.85,0.134477935883,0.151192102652,100,0.47,0.0503024824852,1,ok,track_csv/jasminum-remote/results/233.csv
233,9,0.9,0.224059849123,0.240576067547,100,0.47,0.0503024824852,1,ok,track_csv/jasminum-remote/results/233.csv
233,9,0.95,0.491296942163,0.507639764528,100,0.47,0.0503024824852,1,ok,track_csv/jasminum-remote/results/233.csv
233,9,0.99,2.62458212173,2.64080048333,100,0.47,0.0503024824852,1,ok,track_csv/jasminum-remote/results/233.csv
234,9.5,0.8,0.0790180162082,0.103089682935,100,0.5,0.0526608515891,1,ok,track_csv/jasminum-remote/results/234.csv
234,9.5,0.85,0.123417278886,0.147643821031,100,0.5,0.0526608515891,1,ok,track_csv/jasminum-remote/results/234.csv
234,9.5,0.9,0.211738991084,0.235995399728,100,0.5,0.0526608515891,1,ok,track_csv/jasminum-remote/results/234.csv
234,9.5,0.95,0.475607286534,0.499815811077,100,0.5,0.0526608515891,1,ok,track_csv/jasminum-remote/results/234.csv
234,9.5,0.99,2.58248778128,2.60662349661,100,0.5,0.0526608515891,1,ok,track_csv/jasminum-remote/results/234.csv
235,10,0.8,0.118701524849,0.155141418847,100,0.52,0.083620681877,1,ok,track_csv/jasminum-remote/results/235.csv
235,10,0.85,0.187319381033,0.223170920126,100,0.52,0.083620681877,1,ok,track_csv/jasminum-remote/results/235.csv
235,10,0.9,0.322656348106,0.357942491473,100,0.52,0.083620681877,1,ok,track_csv/jasminum-remote/results/235.csv
235,10,0.95,0.725417035694,0.760181830467,100,0.52,0.083620681877,1,ok,track_csv/jasminum-remote/results/235.csv
235,10,0.99,3.9374542288,3.97183568187,100,0.52,0.083620681877,1,ok,track_csv/jasminum-remote/results/235.csv
236,8,0.8,0.189604949245,0.229838947451,100,0.53,0.127402196056,1,ok,track_csv/jasminum-remote/results/236.csv
236,8,0.85,0.291254903071,0.331421224736,100,0.53,0.127402196056,1,ok,track_csv/jasminum-remote/results/236.csv
236,8,0.9,0.492528814049,0.532551777136,100,0.53,0.127402196056,1,ok,track_csv/jasminum-remote/results/236.csv
236,8,0.95,1.09284459642,1.13268563477,100,0.53,0.127402196056,1,ok,track_csv/jasminum-remote/results/236.csv
236,8,0.99,5.88429205453,5.9239737902,100,0.53,0.127402196056,1,ok,track_csv/jasminum-remote/results/236.csv
237,8.5,0.8,0.143698189142,0.175480864248,100,0.48,0.0851973311127,1,ok,track_csv/jasminum-remote/results/237.csv
237,8.5,0.85,0.217505554645,0.250340496155,100,0.48,0.0851973311127,1,ok,track_csv/jasminum-remote/results/237.csv
237,8.5,0.9,0.365235645416,0.398912279129,100,0.48,0.0851973311127,1,ok,track_csv/jasminum-remote/results/237.csv
237,8.5,0.95,0.80839465153,0.842735940305,100,0.48,0.0851973311127,1,ok,track_csv/jasminum-remote/results/237.csv
237,8.5,0.99,4.35275735449,4.38752468908,100,0.48,0.0851973311127,1,ok,track_csv/jasminum-remote/results/237.csv
238,9,0.8,0.0839257750621,0.097400905382,100,0.47,0.046147024849,1,ok,track_csv/jasminum-remote/results/238.csv
238,9,0.85,0.125245994017,0.138702214549,100,0.47,0.046147024849,1,ok,track_csv/jasminum-remote/results/238.csv
238,9,0.9,0.207284047286,0.220702224198,100,0.47,0.046147024849,1,ok,track_csv/jasminum-remote/results/238.csv
238,9,0.95,0.452334912229,0.465703950792,100,0.47,0.046147024849,1,ok,track_csv/jasminum-remote/results/238.csv
238,9,0.99,2.40932043625,2.42264555355,100,0.47,0.046147024849,1,ok,track_csv/jasminum-remote/results/238.csv
239,9.5,0.8,0.0936100818912,0.111510578511,100,0.5,0.0569624608243,1,ok,track_csv/jasminum-remote/results/239.csv
239,9.5,0.85,0.141803764831,0.159704127784,100,0.5,0.0569624608243,1,ok,track_csv/jasminum-remote/results/239.csv
239,9.5,0.9,0.237386844873,0.255272717893,100,0.5,0.0569624608243,1,ok,track_csv/jasminum-remote/results/239.csv
239,9.5,0.95,0.522783118805,0.540643337484,100,0.5,0.0569624608243,1,ok,track_csv/jasminum-remote/results/239.csv
239,9.5,0.99,2.80171224635,2.81954591179,100,0.5,0.0569624608243,1,ok,track_csv/jasminum-remote/results/239.csv
240,10,0.8,0.0412805292365,0.056000779761,100,0.53,0.0310418334294,1,ok,track_csv/jasminum-remote/results/240.csv
240,10,0.85,0.0656598299572,0.0807515315414,100,0.53,0.0310418334294,1,ok,track_csv/jasminum-remote/results/240.csv
240,10,0.9,0.114408629125,0.12975744587,100,0.53,0.0310418334294,1,ok,track_csv/jasminum-remote/results/240.csv
240,10,0.95,0.26046341539,0.275981418618,100,0.53,0.0310418334294,1,ok,track_csv/jasminum-remote/results/240.csv
240,10,0.99,1.4277841582,1.44338962223,100,0.53,0.0310418334294,1,ok,track_csv/jasminum-remote/results/240.csv
241,8,0.8,0.10791130266,0.125622407979,100,0.44,0.0555040942653,1,ok,track_csv/jasminum-remote/results/241.csv
241,8,0.85,0.160293938856,0.178023481932,100,0.44,0.0555040942653,1,ok,track_csv/jasminum-remote/results/241.csv
241,8,0.9,0.264441513277,0.282161614765,100,0.44,0.0555040942653,1,ok,track_csv/jasminum-remote/results/241.csv
241,8,0.95,0.575768903809,0.593461281762,100,0.44,0.0555040942653,1,ok,track_csv/jasminum-remote/results/241.csv
241,8,0.99,3.0627325397,3.08039389044,100,0.44,0.0555040942653,1,ok,track_csv/jasminum-remote/results/241.csv
242,8.5,0.8,0.0679348122168,0.0840505285583,100,0.51,0.0440865587876,1,ok,track_csv/jasminum-remote/results/242.csv
242,8.5,0.85,0.104402660436,0.120633136627,100,0.51,0.0440865587876,1,ok,track_csv/jasminum-remote/results/242.csv
242,8.5,0.9,0.176844247665,0.193142991098,100,0.51,0.0440865587876,1,ok,track_csv/jasminum-remote/results/242.csv
242,8.5,0.95,0.393276039947,0.409609650915,100,0.51,0.0440865587876,1,ok,track_csv/jasminum-remote/results/242.csv
242,8.5,0.99,2.12177840109,2.13812234895,100,0.51,0.0440865587876,1,ok,track_csv/jasminum-remote/results/242.csv
243,9,0.8,0.0831015345738,0.107785117592,100,0.55,0.0633546547957,1,ok,track_csv/jasminum-remote/results/243.csv
243,9,0.85,0.131021395311,0.15625180448,100,0.55,0.0633546547957,1,ok,track_csv/jasminum-remote/results/243.csv
243,9,0.9,0.226459180064,0.252093185533,100,0.55,0.0633546547957,1,ok,track_csv/jasminum-remote/results/243.csv
243,9,0.95,0.511965037441,0.537892867531,100,0.55,0.0633546547957,1,ok,track_csv/jasminum-remote/results/243.csv
243,9,0.99,2.79306158077,2.81916349274,100,0.55,0.0633546547957,1,ok,track_csv/jasminum-remote/results/243.csv
244,9.5,0.8,0.107993174745,0.249623590509,100,0.52,0.134546241785,1,ok,track_csv/jasminum-remote/results/244.csv
